lakeid,sampledate,depth,o2,deck,light,frlight
TB,4/21/86,2,,,,
TB,4/21/86,3,0.8,1450,0.16,0
TB,4/21/86,3,,,,
TB,4/21/86,4,0.4,1450,0,0
TB,4/21/86,5,0.3,,,
TB,4/21/86,6,0.2,,,
TB,4/21/86,7,0.2,,,
TB,5/6/86,0,9.3,1420,950,0.669
TB,5/6/86,0,,,,
TB,5/6/86,1,9.2,1420,65,0.046
TB,5/6/86,2,0.8,1420,4.5,0.003
TB,5/6/86,3,0.2,1420,0.39,0
TB,5/6/86,4,0.2,1420,0.07,0
TB,5/6/86,5,0.2,1420,0,0
TB,5/6/86,6,0.2,,,
TB,5/6/86,7,0.3,,,
TB,5/21/86,0,8.9,1520,650,0.428
TB,5/21/86,1,5.6,1570,52,0.033
TB,5/21/86,2,0.5,1550,2.15,0.001
TB,5/21/86,3,0.4,1500,0.38,0
TB,5/21/86,3,,,,
TB,5/21/86,4,0.4,1460,0.16,0
TB,5/21/86,5,0.4,1540,0.08,0
TB,5/21/86,5,,,,
TB,5/21/86,6,0.4,1560,0.05,0
TB,5/21/86,7,0.4,1500,0.04,0
TB,6/3/86,0,7.9,1600,890,0.556
TB,6/3/86,1,3.4,1775,59,0.033
TB,6/3/86,2,0.8,1760,5.6,0.003
TB,6/3/86,3,0.5,1720,1.35,0.001
TB,6/3/86,4,0.5,1675,0.54,0
TB,6/3/86,5,0.5,1590,0.24,0
TB,6/3/86,6,0.5,1650,0.11,0
TB,6/3/86,7,0.4,1850,0.06,0
TB,6/3/86,7,,,,
TB,6/16/86,0,7.9,1750,910,0.52
TB,6/16/86,1,5.4,1710,78,0.046
TB,6/16/86,2,0.5,1680,6.25,0.004
TB,6/16/86,2,,,,
TB,6/16/86,3,0.5,1700,1.59,0.001
TB,6/16/86,4,0.4,1710,0.63,0
TB,6/16/86,5,0.4,1700,0.26,0
TB,6/16/86,5,,,,
TB,6/16/86,6,0.3,1700,0.09,0
TB,6/16/86,7,0.3,1710,0.04,0
TB,7/1/86,0,8.8,800,520,0.65
TB,7/1/86,1,2.8,732,21.6,0.03
TB,7/1/86,2,0.6,740,2.31,0.003
TB,7/1/86,3,0.4,762,0.58,0.001
TB,7/1/86,4,0.4,830,0.29,0
TB,7/1/86,5,0.3,815,0.12,0
TB,7/1/86,5,,,,
TB,7/1/86,6,0.3,830,0.06,0
TB,7/1/86,7,0.3,840,0.04,0
TB,7/15/86,0,8.6,570,360,0.632
TB,7/15/86,1,5.9,590,10.5,0.018
TB,7/15/86,2,0.3,605,1.53,0.003
TB,7/15/86,2,,,,
TB,7/15/86,3,0.3,615,0.44,0.001
TB,7/15/86,4,0.3,635,0.18,0
TB,7/15/86,5,0.3,635,0.08,0
TB,7/15/86,5,,,,
TB,7/15/86,6,0.3,625,0.03,0
TB,7/15/86,7,0.3,605,0.02,0
TB,7/29/86,0,7.7,1640,1075,0.655
TB,7/29/86,1,1.5,1610,75,0.047
TB,7/29/86,2,0.3,1610,7,0.004
TB,7/29/86,3,0.3,1710,1.85,0.001
TB,7/29/86,4,0.3,1670,0.55,0
TB,7/29/86,5,0.3,1730,0.15,0
TB,7/29/86,6,0.3,1690,0.08,0
TB,7/29/86,7,0.3,1720,0.04,0
TB,7/29/86,7,,,,
TB,8/13/86,0,7.8,1760,1000,0.568
TB,8/13/86,1,6.2,1800,61.5,0.034
TB,8/13/86,2,0.1,1810,8.2,0.005
TB,8/13/86,3,0.1,1840,1.15,0.001
TB,8/13/86,4,0.1,1860,0.1,0
TB,8/13/86,5,0.1,1890,0.05,0
TB,8/13/86,5,,,,
TB,8/13/86,6,0.1,1910,0.03,0
TB,8/13/86,7,0.1,1910,0.01,0
TB,8/26/86,0,8.3,214,77.5,0.362
TB,8/26/86,1,4.7,235,6.62,0.028
TB,8/26/86,2,0.2,245,0.87,0.004
TB,8/26/86,3,0.2,261,0.05,0
TB,8/26/86,4,0.2,270,0.02,0
TB,8/26/86,5,0.2,,,
TB,8/26/86,6,0.2,,,
TB,8/26/86,7,0.2,,,
TB,8/26/86,7,,,,
TB,9/8/86,0,6.8,1060,545,0.514
TB,9/8/86,1,6.6,1060,22.5,0.021
TB,9/8/86,2,0.2,1060,2.65,0.003
TB,9/8/86,3,0.2,1060,0.09,0
TB,9/8/86,4,0.1,1070,0.03,0
TB,9/8/86,5,0.1,,,
TB,9/8/86,5,,,,
TB,9/8/86,6,0.1,,,
TB,9/8/86,7,0.1,,,
TB,9/25/86,0,9.6,237,105,0.443
TB,9/25/86,1,7.2,224,2.38,0.011
TB,9/25/86,2,5.3,206,0.46,0.002
TB,9/25/86,3,0.4,202,0.04,0
TB,9/25/86,4,0.4,219,0.01,0
TB,9/25/86,5,0.3,,,
TB,9/25/86,6,0.3,,,
TB,9/25/86,7,0.3,,,
TB,9/25/86,7,,,,
TB,10/6/86,0,6.4,1290,699,0.542
TB,10/6/86,0,,,,
TB,10/6/86,1,6.3,1310,16.5,0.013
TB,10/6/86,2,6.2,1200,0.24,0
TB,10/6/86,3,4.8,810,0.04,0
TB,10/6/86,4,0.2,,,
TB,10/6/86,5,0.2,,,
TB,10/6/86,5,,,,
TB,10/6/86,6,0.2,,,
TB,10/6/86,7,0.2,,,
TB,10/23/86,0,8.7,66,30.5,0.462
TB,10/23/86,1,5.6,68,0.84,0.012
TB,10/23/86,2,5.6,71,0.11,0.002
TB,10/23/86,3,5.7,,,
TB,10/23/86,4,4.7,,,
TB,10/23/86,5,0.4,,,
TB,10/23/86,6,0.4,,,
TB,10/23/86,7,0.4,,,
TB,10/23/86,7,,,,
TB,11/4/86,0,5.1,820,475,0.579
TB,11/4/86,1,5,820,11.8,0.014
TB,11/4/86,2,4.9,820,0.91,0.001
TB,11/4/86,2,,,,
TB,11/4/86,3,4.9,820,0.05,0
TB,11/4/86,3,,,,
TB,11/4/86,4,4.9,,,
TB,11/4/86,5,5,,,
TB,11/4/86,6,2.5,,,
TB,11/4/86,7,0.1,,,
TB,11/7/86,0,4.6,,,
TB,11/7/86,1,4.1,,,
TB,11/7/86,2,4.1,,,
TB,11/7/86,3,4.1,,,
TB,11/7/86,3,,,,
TB,11/7/86,4,4.1,,,
TB,11/7/86,5,4.2,,,
TB,11/7/86,6,4.1,,,
TB,11/7/86,7,0.3,,,
TB,1/15/87,0,1.7,320,1.92,0.006
TB,1/15/87,1,1.2,320,0.05,0
TB,1/15/87,2,1.1,320,0.01,0
TB,1/15/87,3,0.8,320,0,0
TB,1/15/87,3,,,,
TB,1/15/87,4,0.2,,,
TB,1/15/87,5,0.1,,,
TB,1/15/87,6,0.1,,,
TB,1/15/87,7,0.1,,,
TB,1/15/87,7,,,,
TB,2/23/87,0,1.8,611,3.61,0.006
TB,2/23/87,1,1.1,599,0.21,0
TB,2/23/87,2,0.7,590,0.01,0
TB,2/23/87,3,0.3,590,0,0
TB,2/23/87,3,,,,
TB,2/23/87,4,0.2,,,
TB,2/23/87,5,0.2,,,
TB,2/23/87,5,,,,
TB,2/23/87,6,0.2,,,
TB,2/23/87,7,0.2,,,
TB,3/20/87,0,1.1,1070,172,0.161
TB,3/20/87,1,1.2,1070,6.25,0.006
TB,3/20/87,2,0.3,1070,0.45,0
TB,3/20/87,3,0.2,1070,0.08,0
TB,3/20/87,3,,,,
TB,3/20/87,4,0.2,1070,0.04,0
TB,3/20/87,5,0.2,1070,0.02,0
TB,3/20/87,6,0.2,1080,0.02,0
TB,3/20/87,7,0.2,,,
TB,4/13/87,0,6.7,735,560,0.762
TB,4/13/87,1,1.3,755,350,0.464
TB,4/13/87,2,0.2,755,4.6,0.006
TB,4/13/87,3,0.2,750,1.22,0.002
TB,4/13/87,3,,,,
TB,4/13/87,4,0.2,755,0.38,0.001
TB,4/13/87,5,0.2,745,0.14,0
TB,4/13/87,6,0.1,760,0.05,0
TB,4/13/87,7,0.1,765,0.02,0
TB,4/30/87,0,9,1610,1330,0.826
TB,4/30/87,1,8.9,1690,79.2,0.047
TB,4/30/87,2,0.3,1650,11.4,0.007
TB,4/30/87,2,,,,
TB,4/30/87,3,0.2,1650,3.08,0.002
TB,4/30/87,4,0.2,1650,0.95,0.001
TB,4/30/87,5,0.2,1650,0.34,0
TB,4/30/87,6,0.2,1640,0.11,0
TB,4/30/87,7,0.2,1630,0.05,0
TB,5/18/87,0,7,74,54,0.73
TB,5/18/87,1,3.7,67,2.76,0.041
TB,5/18/87,2,0.2,73,0.15,0.002
TB,5/18/87,2,,,,
TB,5/18/87,3,0.2,80,0.06,0.001
TB,5/18/87,4,0.2,70,0.03,0
TB,5/18/87,5,0.2,62,0.02,0
TB,5/18/87,6,0.2,,,
TB,5/18/87,7,0.1,,,
TB,6/3/87,0,7.7,1450,1420,0.979
TB,6/3/87,1,7.9,1550,95,0.061
TB,6/3/87,2,0.4,640,2.2,0.003
TB,6/3/87,2,,,,
TB,6/3/87,3,0.3,600,0.3,0.001
TB,6/3/87,4,0.2,770,0.06,0
TB,6/3/87,5,0.2,610,0.03,0
TB,6/3/87,6,0.2,,,
TB,6/3/87,7,0.2,,,
TB,6/22/87,0,7.8,,,
TB,6/22/87,1,6.7,1480,96,0.065
TB,6/22/87,2,0.3,1400,3,0.002
TB,6/22/87,3,0.3,,,
TB,6/22/87,3,,,,
TB,6/22/87,4,0.3,1380,0.14,0
TB,6/22/87,5,0.3,1380,0.06,0
TB,6/22/87,6,0.3,,,
TB,6/22/87,7,0.2,,,
TB,7/1/87,0,8,,,
TB,7/1/87,1,7.2,960,60,0.063
TB,7/1/87,2,0.3,950,2.25,0.002
TB,7/1/87,2,,,,
TB,7/1/87,3,0.3,880,0.19,0
TB,7/1/87,4,0.3,860,0.04,0
TB,7/1/87,5,0.3,,,
TB,7/1/87,6,0.3,,,
TB,7/1/87,7,0.3,,,
TB,7/16/87,0,7.7,449,221,0.492
TB,7/16/87,1,7.2,440,21.3,0.048
TB,7/16/87,2,0.5,430,1.36,0.003
TB,7/16/87,3,0.3,432,0.13,0
TB,7/16/87,4,0.3,432,0.02,0
TB,7/16/87,5,0.2,,,
TB,7/16/87,5,,,,
TB,7/16/87,6,0.2,,,
TB,7/16/87,7,0.2,,,
TB,7/28/87,0,7.9,134,90,0.672
TB,7/28/87,1,7.3,146,7.2,0.049
TB,7/28/87,2,0.4,146,0.55,0.004
TB,7/28/87,2,,,,
TB,7/28/87,3,0.3,145,0.03,0
TB,7/28/87,4,0.3,,,
TB,7/28/87,5,0.3,,,
TB,7/28/87,6,0.3,,,
TB,7/28/87,7,0.3,,,
TB,8/12/87,0,7.8,743,210,0.283
TB,8/12/87,1,3.3,749,33,0.044
TB,8/12/87,2,0.4,910,4.49,0.005
TB,8/12/87,2,,,,
TB,8/12/87,3,0.4,910,0.17,0
TB,8/12/87,4,0.4,1030,0.01,0
TB,8/12/87,5,0.4,,,
TB,8/12/87,5,,,,
TB,8/12/87,6,0.4,,,
TB,8/12/87,7,0.4,,,
TB,8/24/87,0,6.6,1650,1250,0.758
TB,8/24/87,1,6.2,1650,140,0.085
TB,8/24/87,2,0.5,1650,14.9,0.009
TB,8/24/87,3,0.5,1640,0.52,0
TB,8/24/87,3,,,,
TB,8/24/87,4,0.5,1640,0.03,0
TB,8/24/87,5,0.5,,,
TB,8/24/87,6,0.5,,,
TB,8/24/87,7,0.4,,,
TB,9/10/87,0,8.3,900,540,0.6
TB,9/10/87,1,7.9,920,41,0.045
TB,9/10/87,2,0.4,904,5.1,0.006
TB,9/10/87,2,,,,
TB,9/10/87,3,0.4,900,0.07,0
TB,9/10/87,4,0.3,,,
TB,9/10/87,5,0.4,,,
TB,9/10/87,6,0.3,,,
TB,9/10/87,6.5,0.3,,,
TB,9/10/87,6.5,,,,
TB,9/24/87,0,7.5,1420,920,0.648
TB,9/24/87,1,7.4,1410,94,0.067
TB,9/24/87,2,7,1400,19,0.014
TB,9/24/87,3,0.3,1420,0.25,0
TB,9/24/87,4,0.1,1420,0.03,0
TB,9/24/87,5,0.1,,,
TB,9/24/87,6,0.2,,,
TB,9/24/87,7,0.2,,,
TB,9/24/87,7,,,,
TB,10/6/87,0,7.2,112,40,0.357
TB,10/6/87,1,7,106,2.7,0.025
TB,10/6/87,2,7.1,111,0.31,0.003
TB,10/6/87,3,7.1,124,0.03,0
TB,10/6/87,4,0.2,,,
TB,10/6/87,5,0.2,,,
TB,10/6/87,5,,,,
TB,10/6/87,6,0.2,,,
TB,10/6/87,7,0.2,,,
TB,10/19/87,0,6.4,540,340,0.63
TB,10/19/87,0,,,,
TB,10/19/87,1,5.9,510,220,0.431
TB,10/19/87,2,5.8,155,0.31,0.002
TB,10/19/87,3,5.8,160,0.04,0
TB,10/19/87,4,5.8,175,0,0
TB,10/19/87,5,0.2,,,
TB,10/19/87,6,0.2,,,
TB,10/19/87,7,0.2,,,
TB,11/2/87,0,4.8,73,29,0.397
TB,11/2/87,1,4.5,73,1.6,0.022
TB,11/2/87,2,4.2,73,0.15,0.002
TB,11/2/87,3,4.1,72,0.03,0
TB,11/2/87,3,,,,
TB,11/2/87,4,4.1,72,0,0
TB,11/2/87,5,4.1,,,
TB,11/2/87,6,4.1,,,
TB,11/2/87,7,0.2,,,
TB,11/19/87,0,4.8,236,95,0.403
TB,11/19/87,1,4.6,240,4,0.017
TB,11/19/87,2,4.6,267,0.17,0.001
TB,11/19/87,2,,,,
TB,11/19/87,3,4.3,293,0,0
TB,11/19/87,4,4,,,
TB,11/19/87,5,3.9,,,
TB,11/19/87,6,3.2,,,
TB,11/19/87,7,2.3,,,
TB,1/14/88,0,8,,,
TB,1/14/88,1,4.9,,,
TB,1/14/88,2,3.6,,,
TB,1/14/88,3,3.2,,,
TB,1/14/88,4,2.4,,,
TB,1/14/88,5,1.4,,,
TB,1/14/88,6,0.6,,,
TB,1/14/88,7,0.4,,,
TB,1/14/88,7,,,,
TB,3/1/88,0,4.6,186,0,0
TB,3/1/88,1,3.7,,,
TB,3/1/88,2,3,,,
TB,3/1/88,3,2.5,,,
TB,3/1/88,3,,,,
TB,3/1/88,4,0.7,,,
TB,3/1/88,5,0.5,,,
TB,3/1/88,6,0.5,,,
TB,3/1/88,7,0.4,,,
TB,3/23/88,0,7.2,392,6.42,0.016
TB,3/23/88,1,3.5,395,0.79,0.002
TB,3/23/88,2,2.4,393,0.03,0
TB,3/23/88,3,1.7,390,0,0
TB,3/23/88,4,0.5,,,
TB,3/23/88,5,0.3,,,
TB,3/23/88,6,0.3,,,
TB,3/23/88,6,,,,
TB,4/21/88,0,9,920,550,0.598
TB,4/21/88,0,,,,
TB,4/21/88,1,8.8,1000,15,0.015
TB,4/21/88,2,7.2,970,0.37,0
TB,4/21/88,3,5.5,1050,0.03,0
TB,4/21/88,4,4.6,1090,0,0
TB,4/21/88,5,3.8,,,
TB,4/21/88,6,2.2,,,
TB,5/10/88,0,7.4,1250,675,0.54
TB,5/10/88,0,,,,
TB,5/10/88,1,8.5,1150,44,0.038
TB,5/10/88,2,4.9,1280,2.6,0.002
TB,5/10/88,3,3.5,1220,0.2,0
TB,5/10/88,4,2.9,1220,0.02,0
TB,5/10/88,5,1.5,1250,0,0
TB,5/10/88,6,0.6,,,
TB,5/10/88,7,0.4,,,
TB,5/24/88,0,7.8,1075,810,0.753
TB,5/24/88,1,7.4,1075,50,0.047
TB,5/24/88,2,3.9,1075,4.2,0.004
TB,5/24/88,2,,,,
TB,5/24/88,3,3,1110,0.3,0
TB,5/24/88,4,2.5,1120,0.02,0
TB,5/24/88,5,0.5,,,
TB,5/24/88,6,0.5,,,
TB,6/6/88,0,8.3,1790,1570,0.877
TB,6/6/88,1,11.9,1780,119,0.067
TB,6/6/88,2,3.5,1750,7.2,0.004
TB,6/6/88,3,2.4,1740,0.54,0
TB,6/6/88,3,,,,
TB,6/6/88,4,1.4,1750,0.09,0
TB,6/6/88,5,0.5,,,
TB,6/6/88,6,0.4,,,
TB,6/6/88,7,0.4,,,
TB,6/20/88,0,7.6,1740,1670,0.96
TB,6/20/88,1,9.7,1750,165,0.094
TB,6/20/88,2,1,1780,8.9,0.005
TB,6/20/88,2,,,,
TB,6/20/88,3,1.1,1750,0.55,0
TB,6/20/88,4,0.5,1750,0.06,0
TB,6/20/88,5,0.5,1760,0,0
TB,6/20/88,6,0.5,,,
TB,6/20/88,7,,,,
TB,7/4/88,0,8.3,1690,1450,0.858
TB,7/4/88,1,7.1,1710,112,0.065
TB,7/4/88,2,0.9,1720,13.8,0.008
TB,7/4/88,2,,,,
TB,7/4/88,3,0.4,1710,1.62,0.001
TB,7/4/88,4,0.4,1700,0.42,0
TB,7/4/88,5,0.4,1700,0.2,0
TB,7/4/88,6,0.4,1700,0.05,0
TB,7/20/88,0,7.6,1750,1450,0.829
TB,7/20/88,1,8.8,1750,153,0.087
TB,7/20/88,2,1.8,1720,14.5,0.008
TB,7/20/88,2,,,,
TB,7/20/88,3,0.5,1720,1.06,0.001
TB,7/20/88,4,0.5,1740,0.37,0
TB,7/20/88,5,0.5,1700,0.13,0
TB,7/20/88,6,0.5,1720,0.04,0
TB,8/3/88,0,7.6,1950,1750,0.897
TB,8/3/88,1,8.7,1890,198,0.105
TB,8/3/88,2,1.1,1850,18.2,0.01
TB,8/3/88,3,0.4,1800,0.4,0
TB,8/3/88,4,0.4,1750,0.16,0
TB,8/3/88,5,0.4,1700,0.04,0
TB,8/3/88,6,0.4,1750,0.02,0
TB,8/3/88,6,,,,
TB,8/16/88,0,7.3,1070,835,0.78
TB,8/16/88,1,7.5,1060,103,0.097
TB,8/16/88,2,1.3,1090,10.4,0.01
TB,8/16/88,2,,,,
TB,8/16/88,3,0.5,1090,0.39,0
TB,8/16/88,4,0.5,1100,0.06,0
TB,8/16/88,5,0.5,1100,0.02,0
TB,8/16/88,6,0.5,1090,0.01,0
TB,8/31/88,0,7.9,1550,1250,0.806
TB,8/31/88,1,7.8,1550,126,0.081
TB,8/31/88,2,4.1,1540,29.4,0.019
TB,8/31/88,3,0.5,1540,0.92,0.001
TB,8/31/88,3,,,,
TB,8/31/88,4,0.5,1550,0.13,0
TB,8/31/88,5,0.5,1550,0.03,0
TB,8/31/88,6,0.5,1550,0.02,0
TB,9/15/88,0,9,380,245,0.645
TB,9/15/88,1,8.9,385,19.7,0.051
TB,9/15/88,2,7.3,395,4.5,0.011
TB,9/15/88,2,,,,
TB,9/15/88,3,0.6,410,0.39,0.001
TB,9/15/88,4,0.5,415,0.08,0
TB,9/15/88,5,0.5,425,0.06,0
TB,9/15/88,6,0.5,440,0.03,0
TB,9/28/88,0,7.7,710,620,0.873
TB,9/28/88,1,7.6,640,38,0.059
TB,9/28/88,2,7.5,610,7.35,0.012
TB,9/28/88,3,0.5,515,0.63,0.001
TB,9/28/88,4,0.4,500,0.07,0
TB,9/28/88,5,0.4,440,0.03,0
TB,9/28/88,6,0.4,430,0.01,0
TB,9/28/88,6,,,,
TB,10/11/88,0,6.9,230,149,0.648
TB,10/11/88,1,6.4,236,8.15,0.035
TB,10/11/88,2,6.2,246,1.27,0.005
TB,10/11/88,3,6.2,265,0.2,0.001
TB,10/11/88,3,,,,
TB,10/11/88,4,1.6,293,0.02,0
TB,10/11/88,5,0.4,320,0,0
TB,10/11/88,6,0.4,,,
TB,10/25/88,0,7,355,235,0.662
TB,10/25/88,1,6.8,365,12.5,0.034
TB,10/25/88,2,6.7,350,1.62,0.005
TB,10/25/88,3,6.6,340,0.31,0.001
TB,10/25/88,4,6.6,330,0.06,0
TB,10/25/88,5,6.6,335,0.02,0
TB,10/25/88,6,1.6,320,0.01,0
TB,10/25/88,6,,,,
TB,11/3/88,0,7.9,895,565,0.631
TB,11/3/88,1,7.8,860,17.5,0.02
TB,11/3/88,2,7.6,820,2.26,0.003
TB,11/3/88,3,7.5,765,0.22,0
TB,11/3/88,3,,,,
TB,11/3/88,4,7.5,810,0.09,0
TB,11/3/88,5,7.5,775,0.01,0
TB,11/3/88,6,7.5,535,0,0
TB,11/3/88,6,,,,
TB,1/17/89,0,12.6,196,0.08,0
TB,1/17/89,0,,,,
TB,1/17/89,1,11.4,197,0.01,0
TB,1/17/89,2,8.5,196,0,0
TB,1/17/89,3,6.7,,,
TB,1/17/89,4,5.8,,,
TB,1/17/89,5,2.3,,,
TB,1/17/89,6,0.7,,,
TB,3/6/89,0,9.3,1020,0.06,0
TB,3/6/89,1,9,1020,0.01,0
TB,3/6/89,2,6.9,1010,0,0
TB,3/6/89,3,3.2,,,
TB,3/6/89,3,,,,
TB,3/6/89,4,0.7,,,
TB,3/6/89,5,0.6,,,
TB,3/6/89,6,0.5,,,
TB,3/27/89,0,10.6,500,17.6,0.035
TB,3/27/89,1,9.5,480,3.05,0.006
TB,3/27/89,2,6.6,470,0.4,0.001
TB,3/27/89,3,2.5,490,0.05,0
TB,3/27/89,4,0.8,485,0,0
TB,3/27/89,5,0.6,,,
TB,3/27/89,6,0.5,,,
TB,3/27/89,6,,,,
TB,5/3/89,0,11.4,1250,850,0.68
TB,5/3/89,1,11.3,1230,57,0.046
TB,5/3/89,2,3.4,1200,5.52,0.005
TB,5/3/89,3,3,1200,0.52,0
TB,5/3/89,3,,,,
TB,5/3/89,4,2.9,1200,0.06,0
TB,5/3/89,5,1,1200,0,0
TB,5/3/89,6,0.2,,,
TB,5/18/89,0,8.1,582,453,0.778
TB,5/18/89,0,,,,
TB,5/18/89,1,12.7,590,26.8,0.045
TB,5/18/89,2,6.3,605,2.68,0.004
TB,5/18/89,3,2.6,613,0.34,0.001
TB,5/18/89,4,2.5,622,0.05,0
TB,5/18/89,5,0.4,635,0.02,0
TB,5/18/89,6,0.2,660,0.02,0
TB,5/29/89,0,8.6,320,208,0.65
TB,5/29/89,1,8.4,351,13.8,0.039
TB,5/29/89,2,3.3,348,1.3,0.004
TB,5/29/89,2,,,,
TB,5/29/89,3,1.8,338,0.19,0.001
TB,5/29/89,4,1.8,330,0.03,0
TB,5/29/89,5,0.6,320,0.01,0
TB,5/29/89,6,0.6,305,0,0
TB,5/29/89,7,0.5,300,0,0
TB,6/14/89,0,8.6,247,168,0.68
TB,6/14/89,1,8.7,252,11.6,0.046
TB,6/14/89,2,3.3,258,1.5,0.006
TB,6/14/89,3,0.8,256,0.21,0.001
TB,6/14/89,4,0.3,266,0.04,0
TB,6/14/89,5,0.3,270,0,0
TB,6/14/89,6,0.3,260,0,0
TB,6/14/89,7,0.3,,,
TB,6/14/89,7,,,,
TB,6/27/89,0,8.2,988,960,0.972
TB,6/27/89,1,8.9,975,280,0.287
TB,6/27/89,2,1.5,1000,3.5,0.004
TB,6/27/89,2,,,,
TB,6/27/89,3,0.3,1010,0.78,0.001
TB,6/27/89,4,0.3,1040,0.75,0.001
TB,6/27/89,5,0.3,1010,0,0
TB,6/27/89,6,0.3,,,
TB,6/27/89,7,0.3,,,
TB,7/13/89,0,7.4,1170,950,0.812
TB,7/13/89,1,8,1060,62,0.058
TB,7/13/89,2,0.5,1060,4.6,0.004
TB,7/13/89,3,0.5,1070,1.29,0.001
TB,7/13/89,4,0.4,1070,0.8,0.001
TB,7/13/89,5,0.4,1080,0.7,0.001
TB,7/13/89,5,,,,
TB,7/13/89,6,0.4,1100,0.42,0
TB,7/13/89,7,0.4,1120,0.05,0
TB,7/24/89,0,8.1,1680,1400,0.833
TB,7/24/89,0,,,,
TB,7/24/89,1,8.4,1660,124,0.075
TB,7/24/89,2,0.4,1660,6.4,0.004
TB,7/24/89,3,0.2,1700,1.64,0.001
TB,7/24/89,4,0.2,1650,0.66,0
TB,7/24/89,5,0.2,1570,0.23,0
TB,7/24/89,6,0.3,1620,0.06,0
TB,7/24/89,7,0.3,1640,0,0
TB,8/8/89,0,6.2,1140,680,0.596
TB,8/8/89,1,5.5,1100,50,0.045
TB,8/8/89,2,0.3,1080,3.3,0.003
TB,8/8/89,3,0.2,1110,0.52,0
TB,8/8/89,4,0.2,1140,0.2,0
TB,8/8/89,5,0.2,1160,0.06,0
TB,8/8/89,5,,,,
TB,8/8/89,6,0.3,1150,0,0
TB,8/8/89,7,0.3,,,
TB,8/21/89,0,6.9,1630,1659,
TB,8/21/89,0,,,,
TB,8/21/89,0.25,,1582,809,0.511
TB,8/21/89,0.5,,1539,423.6,0.275
TB,8/21/89,0.75,,1609,228.7,0.142
TB,8/21/89,1,6.2,1662,155.1,0.093
TB,8/21/89,1.25,,1585,80,0.05
TB,8/21/89,1.5,,1519,47.26,0.031
TB,8/21/89,1.75,,1647,32.65,0.02
TB,8/21/89,2,0.2,1658,16.48,0.01
TB,8/21/89,2.25,,1677,4.73,0.003
TB,8/21/89,2.5,,1677,2.24,0.001
TB,8/21/89,2.75,,1671,1.43,0.001
TB,8/21/89,3,0.2,,,
TB,8/21/89,4,0.2,,,
TB,8/21/89,5,0.2,,,
TB,8/21/89,6,0.1,,,
TB,8/21/89,7,0.1,,,
TB,9/6/89,0,6.6,1484,1186,0.799
TB,9/6/89,0.25,,1497,288.3,0.193
TB,9/6/89,0.5,,1488,315.6,0.212
TB,9/6/89,0.75,,1484,194.8,0.131
TB,9/6/89,1,5.5,1493,111.1,0.074
TB,9/6/89,1.25,,1479,67.68,0.046
TB,9/6/89,1.5,,1470,40.78,0.028
TB,9/6/89,1.75,,1470,26.05,0.018
TB,9/6/89,2,0.3,1458,13.76,0.009
TB,9/6/89,2.25,,1488,5.82,0.004
TB,9/6/89,2.5,,1497,2.71,0.002
TB,9/6/89,2.75,,1496,1.43,0.001
TB,9/6/89,3,0.2,1503,0.81,0.001
TB,9/6/89,4,0.2,,,
TB,9/6/89,5,0.3,,,
TB,9/6/89,5,,,,
TB,9/6/89,6,0.3,,,
TB,9/6/89,7,0.3,,,
TB,9/20/89,0,7.9,59,38.46,0.652
TB,9/20/89,0.25,,59,22.31,0.378
TB,9/20/89,0.5,,59,9.29,0.157
TB,9/20/89,0.75,,59,4.61,0.078
TB,9/20/89,1,5.7,58,1.97,0.034
TB,9/20/89,1.25,,58,1.53,0.026
TB,9/20/89,1.5,,60,0.99,0.017
TB,9/20/89,1.75,,62,0.73,0.012
TB,9/20/89,2,1.2,64,0.53,0.008
TB,9/20/89,2,,,,
TB,9/20/89,2.25,,65,0.32,0.005
TB,9/20/89,2.5,,67,0.08,0.001
TB,9/20/89,2.75,,69,0.01,0
TB,9/20/89,3,0.2,,,
TB,9/20/89,4,0.1,,,
TB,9/20/89,5,0.1,,,
TB,9/20/89,6,0.1,,,
TB,9/20/89,7,0.1,,,
TB,10/3/89,0,6.8,1434,983,0.685
TB,10/3/89,0.25,,1432,461,0.322
TB,10/3/89,0.5,,1434,238.6,0.166
TB,10/3/89,0.75,,1415,141.4,0.1
TB,10/3/89,1,6.7,1430,75.9,0.053
TB,10/3/89,1.25,,1420,43,0.03
TB,10/3/89,1.5,,1299,27.37,0.021
TB,10/3/89,1.75,,664,6.82,0.01
TB,10/3/89,2,6.7,777,4.06,0.005
TB,10/3/89,2.25,,1425,4.91,0.003
TB,10/3/89,2.5,,1441,2.92,0.002
TB,10/3/89,2.75,,1420,1.6,0.001
TB,10/3/89,3,3.7,1430,0.79,0.001
TB,10/3/89,4,0.3,,,
TB,10/3/89,5,0.2,,,
TB,10/3/89,5,,,,
TB,10/3/89,6,0.2,,,
TB,10/3/89,7,0.2,,,
TB,10/16/89,0,9.2,206,126.4,0.614
TB,10/16/89,0.25,,216,67.28,0.311
TB,10/16/89,0.5,,270,39.9,0.148
TB,10/16/89,0.75,,210,14.08,0.067
TB,10/16/89,1,7.1,184,5.88,0.032
TB,10/16/89,1.25,,217,3.91,0.018
TB,10/16/89,1.5,,165,1.33,0.008
TB,10/16/89,1.75,,146,0.87,0.006
TB,10/16/89,2,6.2,148,0.54,0.004
TB,10/16/89,2,,,,
TB,10/16/89,2.25,,147,0.35,0.002
TB,10/16/89,2.5,,169,0.04,0
